1780957234.4906, 0.000903,False
1780957234.4951, 0.009681,False
1780957234.7090, 0.007687,False
1780957234.7171, 0.005869,False
1780957234.7223, 0.003984,False
1780957234.7274, 0.002516,False
1780957234.7321, 0.001070,False
1780957234.7377, 0.009552,False
1780957234.7424, 0.007860,False
1780957234.7468, 0.006048,False
1780957234.9705, 0.004081,False
1780957234.9765, 0.002944,False
1780957234.9810, 0.001074,False
1780957234.9868, 0.004422,False
1780957234.9941, 0.007910,False
1780957234.9991, 0.005659,False
1780957235.0035, 0.004082,False
1780957235.0080, 0.002375,False
1780957235.0122, 0.000380,False
1780957235.2333, 0.008696,False
1780957235.2388, 0.006709,False
1780957235.2433, 0.004741,False
1780957235.2478, 0.002989,False
1780957235.2523, 0.001590,False
1780957235.2571, 0.010108,False
1780957235.2614, 0.000111,False
1780957235.2684, 0.006901,False
1780957235.4927, 0.004898,False
1780957235.4977, 0.003377,False
1780957235.5023, 0.001443,False
1780957235.5067, 0.010015,False
1780957235.5110, 0.008521,False
1780957235.5154, 0.006697,False
1780957235.5203, 0.005352,False
1780957235.5245, 0.003480,False
1780957235.7465, 0.001956,False
1780957235.7512, 0.000259,False
1780957235.7563, 0.008658,False
1780957235.7612, 0.006518,False
1780957235.7656, 0.004821,False
1780957235.7703, 0.003291,False
1780957235.7751, 0.001436,False
1780957235.7796, 0.009651,False
1780957236.0073, 0.007617,False
1780957236.0121, 0.005771,False
1780957236.0169, 0.003765,False
1780957236.0216, 0.001740,False
1780957236.0261, 0.009465,False
1780957236.0306, 0.006964,False
1780957236.0353, 0.005282,False
1780957236.0396, 0.003191,False
1780957236.2629, 0.000903,False
1780957236.2679, 0.008703,False
1780957236.2726, 0.006436,False
1780957236.2773, 0.004612,False
1780957236.2817, 0.002768,False
1780957236.2861, 0.001058,False
1780957236.2905, 0.009168,False
1780957236.2949, 0.007144,False
1780957236.5267, 0.005095,False
1780957236.5322, 0.003006,False
1780957236.5374, 0.000910,False
1780957236.5418, 0.008887,False
1780957236.5462, 0.007187,False
1780957236.5508, 0.004870,False
1780957236.5561, 0.002882,False
1780957236.5610, 0.000717,False
1780957236.7759, 0.008720,False
1780957236.7822, 0.001809,False
1780957236.7907, 0.005266,False
1780957236.7953, 0.000065,False
1780957236.8021, 0.000994,False
1780957236.8068, 0.008830,False
1780957236.8112, 0.007034,False
1780957236.8154, 0.004969,False
1780957237.0436, 0.003411,False
1780957237.0486, 0.001564,False
1780957237.0531, 0.009553,False
1780957237.0575, 0.007522,False
1780957237.0620, 0.005730,False
1780957237.0667, 0.003820,False
1780957237.0714, 0.001822,False
1780957237.0757, 0.010153,False
1780957237.2941, 0.008421,False
1780957237.3000, 0.006825,False
1780957237.3054, 0.004615,False
1780957237.3098, 0.002655,False
1780957237.3144, 0.001015,False
1780957237.3192, 0.009253,False
1780957237.3239, 0.006954,False
1780957237.3284, 0.005181,False
1780957237.3330, 0.003125,False
1780957237.5464, 0.001382,False
1780957237.5511, 0.009605,False
1780957237.5585, 0.007624,False
1780957237.5635, 0.005593,False
1780957237.5683, 0.003614,False
1780957237.5730, 0.001510,False
1780957237.5774, 0.009448,False
1780957237.5818, 0.007450,False
1780957237.8124, 0.005547,False
1780957237.8173, 0.003584,False
1780957237.8221, 0.001750,False
1780957237.8269, 0.009912,False
1780957237.8314, 0.008124,False
1780957237.8360, 0.006344,False
1780957237.8408, 0.004372,False
1780957237.8451, 0.002628,False
1780957238.0735, 0.000718,False
1780957238.0780, 0.008963,False
1780957238.0826, 0.007207,False
1780957238.0873, 0.005139,False
1780957238.0921, 0.003063,False
1780957238.0966, 0.001206,False
1780957238.1011, 0.008919,False
1780957238.1056, 0.000175,False
1780957238.3341, 0.005242,False
1780957238.3388, 0.003150,False
1780957238.3432, 0.001453,False
1780957238.3476, 0.009194,False
1780957238.3526, 0.006787,False
1780957238.3570, 0.004969,False
1780957238.3614, 0.003219,False
1780957238.3656, 0.001031,False
1780957238.5918, 0.009268,False
